,Unnamed: 0,Actor,Text,Class,Matt,Trevis,Talesin,Marisha,Orion,Lora,Liam,Sam,Zack,Nongaming,Metagaming,Gaming,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
589,589,“јЋ≈—»Ќ,как давно говоришь это было ?,2,0,0,1,0,0,0,0,0,0,0,0,1,-0.03539642,-0.047445826,-0.088102184,0.018344395,-0.0661663,-0.05252643,-0.07215392,-0.06517864,0.07744387,0.013858345,0.013438859,0.00065935036,-0.0042466833,0.0016576559,0.024793323,-0.010908418,0.00878333,0.04940871,-0.049469125,0.0022380434
590,590,ћЁ““,""" оу она проходила мимо пару недель назад € не видела ее в последнее врем€ "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.048481714,0.021745533,-0.057952676,-0.012649746,-0.056743506,0.13965796,0.06411905,-0.02787016,-0.044542573,-0.0009192562,-0.08419097,-0.0047024195,-0.04326413,-0.052136034,-0.09528284,-0.05793427,-0.05655671,-0.039431874,0.033020344,-0.008382494
591,591,“јЋ≈—»Ќ,благодарю .,2,0,0,1,0,0,0,0,0,0,0,0,1,-0.031213552,-0.04341891,-0.060695242,0.030295584,0.03405487,0.0008788911,-0.0028157097,0.03273,-0.057659887,-0.047257554,0.012108809,-0.013297227,0.01669119,0.0031491346,0.021783192,0.001322774,0.0014504946,0.056869097,-0.011186526,-0.04454636
592,592,“јЋ≈—»Ќ,идеально .,2,0,0,1,0,0,0,0,0,0,0,0,1,-0.015896471,-0.03981304,-0.061153095,0.032161403,0.03226057,0.0012423379,-0.0026800085,0.030915568,-0.05557014,-0.044888843,0.010383555,-0.012188305,0.012836386,0.0009785271,0.019828418,0.0011037707,0.002059832,0.052136075,-0.0116121145,-0.042632915
593,593,“–Ё¬»—,есть тут чемпион бойцовского круга ?,2,0,1,0,0,0,0,0,0,0,0,0,1,-0.03502937,-0.046660442,-0.08128259,0.016171072,-0.06207329,-0.04583272,-0.06560612,-0.07265831,0.08020249,-0.0019498282,0.014910398,0.00039114562,0.007606299,0.0046074535,0.016495444,0.025271444,-0.0027137005,-0.005076275,0.006871457,-0.0077762934
594,594,—Ёћ,иисусе %,2,0,0,0,0,0,0,0,1,0,0,0,1,-0.03266943,-0.045039587,-0.10014821,0.011657229,0.0077063027,-0.029846353,-0.04381352,0.12787522,-0.16689713,0.7784938,0.09728561,0.17486109,-0.16444173,0.18892097,0.091981724,0.033997875,0.024052562,-0.0067265,0.055112466,0.010329687
595,595,“–Ё¬»—,есть тут действующий %,2,0,1,0,0,0,0,0,0,0,0,0,1,-0.029892243,-0.040341932,-0.07947794,0.007979233,-0.0055933273,-0.022180047,-0.03293459,0.06270985,-0.089727014,0.35318732,0.039493103,0.06813429,-0.06981386,0.08967668,0.055507723,0.075999,-0.0021764887,-0.021504339,0.030047974,0.0007159359
596,596,—Ёћ,уже грог ?,2,0,0,0,0,0,0,0,1,0,0,0,1,-0.043832947,-0.064822346,-0.108357035,0.019522738,-0.11582484,-0.0878457,-0.11849955,-0.14804903,0.18620476,0.0023201955,0.03294853,0.017837282,0.005951283,0.0006474944,0.010742418,-0.023250747,0.009384871,0.011266169,0.0024965648,-0.011032785
597,597,“–Ё¬»—,мне важно знать такие вещи !,2,0,1,0,0,0,0,0,0,0,0,0,1,-0.009648171,-0.09182284,0.06927801,-0.11594001,-0.01769635,-0.0147867575,-0.0069342884,0.012274412,-0.02561666,0.013416795,0.0069661993,-0.0015772044,0.00043774483,-0.00800892,0.003109929,0.022045657,0.012818967,0.021574961,-0.030057989,-0.011069332
598,598,“јЋ≈—»Ќ,ему нужно чем-то зан€тьс€ .,2,0,0,1,0,0,0,0,0,0,0,0,1,-0.029449886,-0.035200138,-0.052257407,0.01218945,0.010270619,-0.0062404266,-0.008896547,0.024090879,-0.042330377,-0.024983643,-0.00058250374,-0.013370946,0.008693231,-0.0043189437,0.011243047,0.009647407,0.007126661,0.04034363,-0.019436486,-0.021123556
599,599,ћЁ““,"она поворачивает бочонок у нее на столе поближе к вам и вы видите символ выжженное изображение на боку на котором написано "" пивоварн€ балгуса "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.0720354,0.31647962,0.11921285,-0.005196314,0.045573708,-0.061858382,-0.14170498,-0.0019191802,-0.041448664,-0.044696297,-0.06109454,-0.013855397,-0.017313493,0.04033382,-0.0020017268,0.15320121,-0.06447831,-0.077455476,0.017011045,0.061358813
600,600,ћЁ““,"и она говорит "" это балгус .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.05686045,0.19794595,0.07211265,-0.007468587,0.04015633,-0.051125184,-0.11928902,0.004920088,-0.034327,-0.03398528,-0.091279306,0.03208106,-0.060719788,0.078563645,-0.039809443,-0.034144104,-0.027139345,0.034527034,-0.020553038,-0.015985833
601,601,ћЁ““,тот кто cнабжает нас тем что вы пьете .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.033259224,-0.03026897,-0.05843627,0.01042832,-0.011800511,-0.010903431,-0.014419374,-0.0018803466,-0.012775121,-0.014716592,0.00057714485,-0.01486539,0.009412733,-0.0017145677,0.011323711,0.038329314,-0.0075632464,0.009550053,-0.012246857,0.0049678935
602,602,ћЁ““,он непобежденный чемпион .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.031113336,-0.016133258,-0.059581522,0.018588062,0.008964639,0.012704242,-0.010163001,0.03548557,-0.050159384,-0.03320199,-0.0022126476,-0.019846434,0.018818552,0.012635877,0.019415913,0.02577332,0.008160327,0.073742464,-0.051748525,-0.03841505
603,603,ћЁ““,"но не думаю что он сейчас в состо€нии сражатьс€ "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.038801838,-0.00640532,-0.06006981,6.18562e-05,-0.03719203,0.06978935,0.0239684,-0.018615289,-0.022181656,-0.020110972,-0.06488337,0.009068462,-0.031105496,0.019819612,-0.039554633,-1.6915865e-05,-0.033246584,0.01229825,-0.011867724,0.0051769293
604,604,ћЁ““,и она показывает в дальний конец бара вы видите старого седеющего дварфа длинные серые волосы ст€нуты в пр€мые косы сзади .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.07423783,0.30900657,0.08687876,-0.015618863,-0.04041206,0.23706216,0.041009158,-0.11312664,0.0069791423,0.008512326,0.017600352,0.020548189,-0.0062891636,0.024567002,0.01347113,-0.011088692,0.0059857266,0.015125547,-0.001969228,-0.0033615043
605,605,ћЁ““,больша€ пушиста€ борода вм€та€ в лицо потому что он спит на краю бара пь€ный как скунс .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.039136518,0.006783911,-0.05213925,0.0022911867,-0.03746592,0.08871167,0.036161844,-0.031756893,-0.01190325,-0.006042493,0.0014052374,-0.0068265186,0.005899056,0.002126688,0.010708823,0.015286078,0.0057547195,0.025898565,-0.020542117,-0.003265288
606,606,“–Ё¬»—,вот этот дварф по мне .,2,0,1,0,0,0,0,0,0,0,0,0,1,-0.034027442,-0.030428102,-0.05354066,0.0046966486,0.004563363,-0.003273715,-0.015528711,0.034884553,-0.034393076,0.00016131981,-0.00223571,-0.007340073,-0.00179344,0.0066151046,0.012305596,0.017615862,0.0069749383,0.042685885,-0.026679598,-0.015963897
607,607,“–Ё¬»—,может мы воспользуемс€ его услугами как наемника или типа того .,2,0,1,0,0,0,0,0,0,0,0,0,1,-0.033460874,-0.028218476,-0.054412685,0.0064155115,-0.004771068,-0.010299277,-0.004434546,0.016404497,-0.031812735,-0.015523864,-0.0054332083,-0.015888207,0.008569766,-0.004533583,0.0072187874,0.010998711,0.012097382,0.0348242,-0.026734233,-0.0014477645
608,608,“–Ё¬»—,ладно в другой раз в другой раз .,2,0,1,0,0,0,0,0,0,0,0,0,1,-0.04313109,0.034545142,-0.056004416,-0.0017550207,-0.041304074,0.21826129,0.11077258,-0.055182878,-0.036859307,-0.031821433,0.053392906,0.23829429,0.100895666,-0.019495154,0.0048902933,-0.011204542,0.0046973056,-0.007841253,-0.007935942,0.018248368
609,609,—Ёћ,в другой раз .,2,0,0,0,0,0,0,0,1,0,0,0,1,-0.04632882,0.03809838,-0.049758732,0.00054286415,-0.05350079,0.21929666,0.11240669,-0.063086286,-0.018294044,0.00039439343,0.018744187,0.011238619,0.007225254,0.005388657,0.016402172,-0.005289855,0.0058557233,0.03381482,-0.015626643,-0.0042613144
610,610,Ћ»јћ,оставь на дождливый день .,2,0,0,0,0,0,0,1,0,0,0,0,1,-0.03359137,-0.027957173,-0.053054813,0.012775813,0.009089484,-0.004984998,-0.0104036145,0.023553707,-0.046545815,-0.030329535,-0.0020823707,-0.020346982,0.012335733,-0.006385833,0.013072218,0.019220952,0.0067975055,0.039393667,-0.025026578,-0.017961754
611,611,ћј–»Ўј,да .,2,0,0,0,1,0,0,0,0,0,0,0,1,-0.016389906,-0.24213363,0.36896774,0.5469212,0.05126037,0.059461426,0.026099976,0.0058361483,0.0044138622,0.0013883779,-0.0027411275,-0.0152692525,0.0134812435,0.0060062543,0.005542986,-0.013392051,-0.00840054,0.006211934,0.013732101,-0.0063788625
612,612,“–Ё¬»—,тут бывает дождь ?,2,0,1,0,0,0,0,0,0,0,0,0,1,-0.037544403,-0.05409888,-0.095381014,0.024909832,-0.08758972,-0.071945965,-0.09507149,-0.116139114,0.13950768,0.0061916946,0.026655229,0.014424252,0.0036336286,0.005641489,0.010383788,-0.024174934,0.008354058,0.011531045,0.0060599106,-0.007786197
613,613,“јЋ≈—»Ќ,не думаю что у них бывают дождливые дни .,2,0,0,1,0,0,0,0,0,0,0,0,1,-0.033832926,-0.032520305,-0.075971715,0.016143562,-0.02290221,-0.014011456,-0.016046714,-0.0009653189,-0.02872204,-0.03401328,-0.010784869,-0.048914228,0.034247663,0.009388437,0.03977933,0.26145446,-0.102483295,-0.1390522,0.07237432,-0.033084657
614,614,ћЁ““,""" вы сказали "" грейспайн ? """,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.04200684,-0.056649987,-0.07672166,-0.009332101,-0.06410882,-0.047531098,-0.066388056,-0.05512433,0.048768084,-0.061748125,-0.2884518,0.11480839,-0.20429032,0.16484773,-0.18484607,-0.08650779,-0.11082741,-0.046084642,0.04378549,0.08097811
615,615,Ћќ–ј,да грейспайн .,2,0,0,0,0,0,1,0,0,0,0,0,1,-0.020887751,-0.17477073,0.225847,0.3712828,0.027797392,0.031819113,0.010351769,0.007075681,-0.0038233376,0.010402769,-0.015843512,-0.006270626,-0.003597596,0.009443078,-0.004487318,-0.007893932,-0.007957949,0.012611496,-0.011062688,0.047174614
616,616,“јЋ≈—»Ќ,мы хотим назначить встречу .,2,0,0,1,0,0,0,0,0,0,0,0,1,-0.03268907,-0.031500645,-0.05527991,0.014585739,0.0069251093,-0.012321096,0.00062362733,0.023254124,-0.04114549,-0.027260216,-0.0001659863,-0.01940454,0.017018337,0.00055698963,0.011056072,0.0070414296,0.009725333,0.045143597,-0.028719798,-0.006856526
617,617,ћЁ““,""" который грейспайн ? """,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.043372113,-0.06491911,-0.08752454,-0.0010692622,-0.08146517,-0.06551373,-0.088131875,-0.08520498,0.088482946,-0.051015172,-0.26006585,0.113557585,-0.18815866,0.15501846,-0.16900904,-0.089896224,-0.10314333,-0.046745885,0.049317516,0.07018408
618,618,—Ёћ,носток ?,2,0,0,0,0,0,0,0,1,0,0,0,1,-0.04921344,-0.078815565,-0.14907627,0.04704599,-0.18045196,-0.14465085,-0.19085856,-0.2601988,0.3278704,0.054994814,0.06334701,0.056008484,-0.0091923205,0.027010215,0.0131869605,-0.071933575,0.0039779465,-0.008166196,0.04075484,-0.00022443113
619,619,ћЁ““,""" носток грейспайн %",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.036270775,-0.053291097,-0.08378232,-0.0008241431,-0.019094108,-0.0359664,-0.047504187,0.05018235,-0.07787595,0.3372309,-0.13420339,0.15181689,-0.2037557,0.18877551,-0.07092941,-0.035962217,-0.056659095,-0.028847173,0.046442002,0.0728729
620,620,ћЁ““,"он определенно из деловых "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.03285573,-0.029430425,-0.0527669,0.0019219636,0.001214159,-0.0014711897,-0.013195796,0.022645801,-0.047030684,-0.049145773,-0.11841273,0.02850539,-0.06827385,0.06494297,-0.060707062,-0.016419476,-0.03760975,0.019229956,-0.0034207618,-0.0020362095
621,621,ќ–»ќЌ,тогда кто из грейспайнов подружелюбнее ?,2,0,0,0,0,1,0,0,0,0,0,0,1,-0.038951278,-0.04082702,-0.07657608,0.018871794,-0.060788136,-0.046567746,-0.06242567,-0.074116915,0.07918964,-0.001971745,0.014392338,0.0015319419,0.0035863891,-0.0039827,0.0032564725,-0.015945982,0.006222193,0.011968791,-0.0012401841,-0.0045545925
622,622,ћЁ““,""" подружелюбнее скорее всего глава дома грейспайн "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.034662634,-0.04311312,-0.053237557,-0.0030244444,-0.0047511323,-0.010278057,-0.016383268,0.015673447,-0.04120745,-0.048122954,-0.16226628,0.04986584,-0.104347214,0.08702187,-0.09260824,-0.03428562,-0.055238567,-0.0013576089,0.010656592,0.031545974
623,623,ћј–»Ўј,подожди подожди сколько всего грейспайнов ?,2,0,0,0,1,0,0,0,0,0,0,0,1,-0.027517483,-0.04450034,-0.0841394,0.019062974,-0.061751317,-0.049975112,-0.070341565,-0.0753236,0.082318015,-0.005197815,0.014841613,0.0030924121,0.0032877494,-0.003186443,0.009713368,-0.011601199,0.010722599,0.025056401,-0.017285068,0.0065313713
624,624,ћЁ““,""" оу уже наверное несколько € сбилась со счету .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.036133815,-0.038036913,-0.056317594,0.00053314975,-0.0035676414,-0.008393384,-0.01242926,0.028637642,-0.054019243,-0.018010095,-0.066172734,-0.0050771297,-0.03455565,-0.03623647,-0.06821536,-0.035825167,-0.03970922,-0.024166372,0.029754793,-0.021963118
625,625,ћЁ““,у них довольно длинна€ родословна€ .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.031301152,-0.03208277,-0.062061705,0.013779347,-0.0019986562,-0.005630886,-0.007251292,0.0122287655,-0.045186494,-0.036697123,-0.0046650143,-0.037105016,0.027114492,0.014596075,0.04103069,0.19883396,-0.06573238,-0.091824085,0.050757997,-0.030109372
626,626,ћЁ““,но !,2,1,0,0,0,0,0,0,0,0,0,0,1,0.033535793,-0.19848908,0.28470874,-0.33995453,-0.062387887,0.0010937733,0.030376604,-0.011816391,-0.0010130217,0.021003338,0.027416341,0.0058739465,0.014725794,-0.053276382,-0.023317676,0.04056181,0.0014802741,-0.0005869994,-0.07470763,0.038420144
627,627,ћЁ““,из дома грейспайнов на данный момент хранитель железа градим грейспайн глава всего этого города .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.033421997,-0.027727706,-0.05015814,0.0048456104,-0.0047705,-0.0060613737,-0.010654128,0.011363793,-0.032669596,-0.012481292,-0.012713428,-0.010458201,-0.00050893956,-0.001168744,0.0011636979,0.010820655,0.0055180765,0.02982272,-0.026892474,0.013428758
628,628,ћЁ““,выбран голосованием 10 лет назад между прочим .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.030442322,-0.032339,-0.047622584,0.007188046,0.005344135,-0.0056208195,-0.0050912667,0.01883101,-0.036332533,-0.018416796,-0.00061212404,-0.011996793,0.008014774,-0.0037611483,0.01095192,0.009397077,0.011711056,0.028532794,-0.01516208,-0.012866869
629,629,ћЁ““,"он глава совета "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.03329728,-0.03514684,-0.053809658,0.0016923753,0.0036884334,-0.0015523917,-0.013968328,0.026958304,-0.04976226,-0.05524024,-0.1412579,0.03806314,-0.083586685,0.08075295,-0.07566491,-0.02407146,-0.048330594,0.016027087,0.0016015812,-0.0002691625
630,630,ћј–»Ўј,хранитель железа кто ?,2,0,0,0,1,0,0,0,0,0,0,0,1,-0.040225483,-0.054039646,-0.093035534,0.024672026,-0.087459736,-0.07196497,-0.089738406,-0.11355238,0.13610303,0.0048961774,0.021660976,0.011883269,0.002923631,-0.0030037165,0.0028512056,-0.029758735,0.0049133026,0.0071160314,0.0075759804,-0.0045605903
631,631,ћЁ““,""" хранитель железа градим грейспайн .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.03292962,-0.045654614,-0.050660517,-0.0013728205,-0.00075306906,-0.012240637,-0.015079716,0.01816884,-0.040151585,-0.03760324,-0.123314805,0.037295837,-0.07987076,0.065129176,-0.07057634,-0.025666457,-0.042100456,0.005657012,0.0018714645,0.031914465
632,632,ћЁ““,градим !,2,1,0,0,0,0,0,0,0,0,0,0,1,0.0333684,-0.21325822,0.29696965,-0.34907386,-0.054231573,-0.018087914,0.017587243,-0.013260132,0.013342182,0.0080644265,0.026875686,0.014056296,0.0015030252,-0.023146687,-0.010847826,0.036061935,0.012003032,-0.0010650489,-0.043467708,-0.007912735
633,633,ћЁ““,вы #,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.034644544,0.00026513668,-0.067507654,0.0109287165,-0.015885392,-0.012737505,-0.023931906,0.03956936,-0.07419187,-0.018560035,-0.022932056,-0.06365298,0.004631786,-0.13316162,-0.061010722,0.061776437,-0.011282568,0.026361357,-0.2666745,0.5983828
634,634,ћЁ““,( вздох ) ох уж эти чужеземцы .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.033046827,-0.04915384,-0.044129096,-0.017396826,0.0015397995,-0.006864845,-0.014634926,0.03336313,-0.05391386,-0.024050072,-0.041066162,0.014074801,-0.010275014,0.009720853,0.06535388,0.0063822772,0.23591256,-0.06867836,0.012576762,-0.025621526
635,635,ћЁ““,"выучите уже €зык ! """,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.008746193,-0.112369284,0.084110595,-0.14681396,-0.030588785,-0.015777959,-0.0073559037,0.0065326425,-0.017694468,-0.035771903,-0.13823913,0.05199476,-0.09450874,0.0665439,-0.09264668,-0.017125875,-0.048677333,-0.01591691,0.00198333,0.015659004
636,636,ќ–»ќЌ,€ пон€л !,2,0,0,0,0,1,0,0,0,0,0,0,1,-0.0065461183,-0.13558702,0.15022843,-0.24122289,-0.05870221,-0.0095270835,0.0006458096,0.04231064,-0.091722876,0.140047,0.02549774,-0.12972331,0.05934505,-0.5008508,-0.22876379,-0.22742994,-0.08809336,-0.25088197,0.17667782,-0.107873134
637,637,Ћ»јћ,адра позволь спросить в нашей небольшой группе нет дварфов .,2,0,0,0,0,0,0,1,0,0,0,0,1,-0.045220986,0.08224669,-0.040977243,-0.021091087,-0.098782964,0.33001626,0.16207387,-0.11533449,-0.012084185,0.015117913,0.03486055,-0.036181718,0.10019573,0.12147917,-0.018866537,-0.06717791,-0.005812884,-0.022369979,0.0036317154,0.014487838
638,638,ћЁ““,""" к сожалению "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.04089531,-0.031602677,-0.050087664,-0.008715659,-6.341634e-05,-0.016422398,-0.020246122,0.025536656,-0.058952883,-0.083808474,-0.28092578,0.07513685,-0.17116627,0.13586359,-0.16166106,-0.031714343,-0.10192525,-0.041256092,0.019005451,0.12753694
639,639,Ћќ–ј,к сожалению дл€ нас .,2,0,0,0,0,0,1,0,0,0,0,0,1,-0.036767922,-0.013315526,-0.053580727,0.016333785,0.009120018,-0.010580327,-0.009740552,0.02232571,-0.048852894,-0.030883454,-0.011390082,-0.036973264,0.020726537,-0.013074647,0.018316738,0.090945244,-0.011894139,-0.0070578293,-0.03437544,0.09976415
640,640,Ћ»јћ,просим прощени€ .,2,0,0,0,0,0,0,1,0,0,0,0,1,-0.02759915,-0.03804938,-0.054971922,0.019028485,0.01919444,-0.0013039332,-0.0018174982,0.025806094,-0.047822285,-0.03197871,0.0036360344,-0.012802354,0.010222599,-0.0045826263,0.012026944,0.001054687,0.0034646797,0.04067593,-0.012068427,-0.030415155
641,641,Ћ»јћ,насколько %,2,0,0,0,0,0,0,1,0,0,0,0,1,-0.033594493,-0.046510864,-0.10334966,0.012405785,0.0021120918,-0.03371996,-0.04909022,0.11666477,-0.15325272,0.74445784,0.08903376,0.16800663,-0.15936893,0.18047997,0.08371687,0.029074432,0.0208468,-0.005107245,0.050515193,0.012517174
642,642,Ћ»јћ,вы очень гостеприимны .,2,0,0,0,0,0,0,1,0,0,0,0,1,-0.032302126,-0.023934213,-0.0568431,0.015339721,0.016437298,0.0050873756,-0.002328762,0.018542161,-0.04347782,-0.02652851,-0.0021809463,-0.015687674,0.004193974,-0.0061255083,0.0071729124,0.013646011,0.0027943621,0.041111927,-0.031560723,0.008473005
643,643,Ћ»јћ,€ признателен за это .,2,0,0,0,0,0,0,1,0,0,0,0,1,-0.036730267,-0.031631447,-0.06829844,0.008670056,-0.0032392328,-0.0072541507,-0.018649887,0.046865053,-0.06681394,0.03665073,0.003162043,-0.054846767,0.01577463,-0.14435768,-0.041633043,-0.07077958,-0.023304116,-0.0057941326,0.00045704868,-0.044677325
644,644,Ћ»јћ,насколько на ваш взгл€д этот город гостеприимен к чужакам ?,2,0,0,0,0,0,0,1,0,0,0,0,1,-0.047309164,0.012480882,-0.06212348,0.015009538,-0.039185278,-0.039218057,-0.049732756,-0.025576051,0.015086839,-0.0030746437,-0.007970642,-0.03930433,0.018672502,-0.029279927,0.014233652,0.08190449,0.010360579,-0.003019095,-0.06800928,0.1891052
645,645,Ћ»јћ,мы не будем сильно выдел€тьс€ ?,2,0,0,0,0,0,0,1,0,0,0,0,1,-0.038571324,-0.04194733,-0.086682886,0.015765587,-0.064264424,-0.054249004,-0.05628618,-0.06005264,0.06961012,-0.0069143646,0.0011733205,-0.008927404,0.008860231,-0.01669218,-0.00746411,-0.010263405,-0.004630964,0.019570224,-0.013789714,-0.0035072
646,646,ћЁ““,""" скорее всего .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.03594783,-0.045416076,-0.056933127,0.001066625,0.0038609535,-0.0046815732,-0.01425186,0.017443137,-0.048584435,-0.0661078,-0.1741917,0.05492985,-0.11104129,0.0984032,-0.09822963,-0.04159566,-0.063995175,0.0032487002,0.02050649,0.007999845
647,647,ћЁ““,пока вы не делаете глупостей .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.03316771,-0.025072923,-0.057286475,0.009192027,-0.00039603355,0.0023204137,-0.006095636,0.028588869,-0.03610414,-0.024267687,-0.01117644,-0.022271257,0.007247289,-0.01726528,-0.0057453536,0.013388394,-0.006799107,0.029608605,-0.027804432,0.0061865444
648,648,ћЁ““,и пока вы продолжаете сыпать деньгами остава€сь в верхней части города .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.07106889,0.28112867,0.07085513,-0.01246341,-0.04252952,0.24383073,0.054918174,-0.10907259,0.0045743496,0.006432187,0.018499948,0.018087056,-0.0048096576,0.021781316,0.013161683,-0.0102275,0.0042403624,0.017187318,-0.0046938127,0.0021168601
649,649,ћЁ““,нижние уровни более деловые .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.030107386,-0.036113758,-0.050244104,0.011983376,0.0109338155,-0.003609602,-0.0060406174,0.02098894,-0.03896981,-0.023308882,0.0017393979,-0.011370263,0.0090906415,-0.0011259955,0.012324822,0.0074447705,0.00801642,0.03300428,-0.013834675,-0.017241824
650,650,ћЁ““,"шахтеры кузнецы литейные "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.03315884,-0.044783466,-0.05147563,0.00015605203,0.0055766585,-0.007786599,-0.01220643,0.021893214,-0.0462259,-0.053515904,-0.14179246,0.04241607,-0.088856004,0.07777325,-0.07954426,-0.03222142,-0.049886797,0.0011494444,0.017075479,0.006771589
651,651,Ћќ–ј,шахты .,2,0,0,0,0,0,1,0,0,0,0,0,1,-0.03202478,-0.039248675,-0.056884993,0.022975212,0.022885168,0.019551773,0.006820683,0.020916052,-0.0486342,-0.039152868,0.012192654,-0.010059339,0.0140196355,0.0024234792,0.019169455,0.0021789037,0.00211681,0.049451616,-0.01331849,-0.032302145
652,652,ћЁ““,""" ближе к деловым зонам там уже стражи побольше и никому не нравитс€ что вы ошиваетесь р€дом с их деньгами "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.072556384,0.33659714,0.12324581,0.00379421,0.02134475,-0.1952404,0.069651216,0.015661461,0.025194228,-0.019262616,-0.05768678,0.023679048,-0.039788395,0.041882653,-0.031402547,-0.001715925,-0.024962414,-0.005704452,-0.0020018886,0.042130414
653,653,ќ–»ќЌ,да !,2,0,0,0,0,1,0,0,0,0,0,0,1,0.046627134,-0.4083095,0.7122169,0.18604064,-0.030952893,0.041667793,0.045425393,-0.03608094,0.06900413,0.050364047,0.019081479,0.0064405594,0.0060477243,-0.021252843,-0.017225493,0.020331604,0.0041069295,-0.039037924,-0.017064635,0.017916573
654,654,—Ёћ,получаетс€ мифриловые шахты наход€тс€ на нижних уровн€х ?,2,0,0,0,0,0,0,0,1,0,0,0,1,-0.038495906,-0.031774156,-0.07155736,0.011359511,-0.047652762,-0.03402388,-0.05189328,-0.04691139,0.043403815,-0.012199521,0.007693591,-0.011040305,0.010747371,-0.007371304,0.011292362,0.014369769,0.0072271945,0.020799214,-0.01827565,-0.006197546
655,655,ћЁ““,""" мифрилова€ шахта да "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.030611021,-0.11690773,0.091738276,0.16603415,0.006724728,0.0093030315,-0.006553111,0.0131867835,-0.030147702,-0.055845536,-0.23499584,0.07390777,-0.14925529,0.12654501,-0.14020534,-0.060348153,-0.08750836,-0.033078015,0.042730056,0.03269351
656,656,—Ёћ,она одна ?,2,0,0,0,0,0,0,0,1,0,0,0,1,-0.04528612,-0.05552554,-0.111619174,0.027023029,-0.11587022,-0.085370414,-0.12309125,-0.15146895,0.18590537,-0.004043723,0.022824066,0.013298552,0.013462705,0.030838262,0.0019975386,-0.023632418,-0.007298832,-0.0024018958,0.014101695,-0.008461732
657,657,ћЁ““,""" сейчас одна .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.036335472,-0.04749345,-0.06059935,0.002189132,0.0034388334,-0.0069969045,-0.015667722,0.021314334,-0.05293503,-0.06919325,-0.17322758,0.045030322,-0.10026286,0.09817391,-0.09785023,-0.02534969,-0.07251393,-0.011189901,0.027889773,0.0048480295
658,658,ћЁ““,ею и уже довольно долго руковод€т и единолично управл€ют дварфы дома грейспайн .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.05648265,0.22396256,0.09017932,0.00028856422,0.047499057,-0.04898593,-0.11058136,0.004578433,-0.027396072,-0.013375106,0.0012097361,0.0012627394,-0.000909746,0.009002925,0.008665089,0.0044307588,0.0030504176,0.022585586,-0.009949823,-0.008766702
659,659,ћЁ““,"вам нужен ключевой карьер "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.03249152,-0.040687002,-0.052538794,0.00086331356,0.0026846938,-0.0068806782,-0.011948281,0.022519274,-0.04256765,-0.049074274,-0.12125751,0.033476982,-0.07414726,0.06442382,-0.0655575,-0.024905749,-0.038980726,0.0101058725,0.0079186745,-0.00043043008
660,660,Ћ»јћ,нам это не очень интересно .,2,0,0,0,0,0,0,1,0,0,0,0,1,-0.030514978,-0.03561943,-0.06929577,0.012914281,0.002244278,-0.0071097063,-0.013137719,0.029055761,-0.051848166,-0.004118619,-0.00608879,-0.026362732,0.0045918073,-0.02357787,0.01237465,0.012938832,-0.008183616,0.06479696,-0.061442863,-0.018417582
661,661,Ћ»јћ,мы город хотим посмотреть .,2,0,0,0,0,0,0,1,0,0,0,0,1,-0.033561192,-0.027767241,-0.054308202,0.01455736,0.0068474966,-0.0104208775,-0.0006167826,0.021968354,-0.042182837,-0.027489362,0.00042118825,-0.020435853,0.018369433,0.0007003297,0.011143644,0.00701757,0.009530843,0.04606745,-0.029928252,-0.004930573
